site_id,timestamp,traffic_load,num_users,average_throughput,peak_throughput,signal_strength_dBm,interference_level_dBm,energy_consumption_kW,sleep_mode_enabled,handover_failures,latency_ms,optimization_action
S005,1/2/2025 7:00,89.59139913,93,17.37377804,21.52853433,-81.24868929,-104.7555381,5.363832445,FALSE,0,26.22086093,increase_capacity
S002,1/1/2025 7:00,81.41604777,100,9.874825402,13.15979311,-90.31957872,-96.52867498,4.685743199,FALSE,0,18.01023666,increase_capacity
S009,1/1/2025 19:00,92.4075202,99,8.49264311,16.87433724,-92.61513433,-100.668253,4.197402867,FALSE,0,11.40089015,increase_capacity
S007,1/2/2025 7:00,71.93587151,82,3.981546679,7.939891561,-95.69706904,-98.94061594,1.988857032,FALSE,0,25.2001104,increase_capacity
S008,1/2/2025 5:00,11.16745673,16,1.111923757,1.767004483,-92.15427213,-97.95048917,1.469000422,TRUE,0,18.24101766,no_change
S007,1/2/2025 15:00,15.70995038,17,1.08285038,1.660548116,-94.2511031,-99.62462246,1.779873927,TRUE,0,23.54536225,no_change
S009,1/2/2025 10:00,63.41377047,73,9.282640976,15.17347952,-86.37441128,-92.51989385,1.679764011,FALSE,0,26.19741365,no_change
S003,1/2/2025 10:00,20.80106712,20,2.454714186,4.610446097,-86.57722215,-104.0316496,1.644314746,TRUE,0,15.45411227,no_change
S005,1/2/2025 0:00,89.45298067,126,16.92291144,22.33014391,-87.32179441,-98.30812916,2.706434649,FALSE,0,27.57114902,increase_capacity
S010,1/2/2025 1:00,41.42421926,49,2.861573991,4.531477877,-93.23026752,-78.03742235,3.264908646,FALSE,4,33.73056621,no_change
S006,1/1/2025 2:00,69.81406284,77,10.5450036,21.08343199,-83.62616089,-103.3368498,3.101970325,FALSE,0,9.586625136,no_change
S004,1/1/2025 3:00,17.61484471,24,1.951527979,3.072251525,-90.58741636,-104.6590875,1.163623933,TRUE,1,18.93084224,no_change
S010,1/1/2025 2:00,32.64122104,41,1.73653884,2.523425798,-94.95952319,-95.24424385,2.608150339,FALSE,0,24.85629033,no_change
S001,1/1/2025 8:00,92.82437868,101,9.911831526,15.23568538,-89.49106928,-97.60252931,4.614599511,FALSE,0,29.81139892,increase_capacity
S006,1/1/2025 14:00,81.25577865,87,7.44552274,9.148734891,-92.04969453,-108.2801617,2.727287128,FALSE,0,11.19644417,increase_capacity
S010,1/2/2025 7:00,46.0128536,54,5.321198753,7.95007737,-89.09147841,-98.52810863,2.161520671,FALSE,0,13.65770837,no_change
S005,1/2/2025 10:00,34.28339251,39,3.11798963,6.234274399,-92.33484391,-98.75429641,1.456371804,FALSE,0,21.52873676,no_change
S003,1/2/2025 20:00,48.30789391,52,2.66272372,3.683999785,-95.36805599,-108.2072565,3.825427463,FALSE,0,21.40642941,no_change
S002,1/1/2025 20:00,81.74481407,106,7.271487681,14.22043995,-92.59942783,-112.6233104,3.697617254,FALSE,0,12.81986238,increase_capacity
S007,1/1/2025 13:00,62.22038169,90,4.048879018,7.708235843,-95.80561336,-98.87474321,2.977763684,FALSE,0,21.92237754,no_change
S002,1/2/2025 1:00,88.36491442,101,5.109291014,7.43989066,-95.15647912,-96.29672146,2.798235043,FALSE,0,18.37453524,increase_capacity
S007,1/1/2025 15:00,22.85336881,25,2.557348105,4.836907341,-90.50886855,-93.31886261,1.636929316,TRUE,0,30.03070928,no_change
S005,1/2/2025 11:00,32.55455919,33,1.9390319,3.71435852,-93.33890537,-101.5911188,3.004060404,FALSE,0,16.622034,no_change
S010,1/1/2025 5:00,91.06610794,101,14.0603212,27.29460046,-85.95285818,-106.0482769,3.900759193,FALSE,0,19.21762462,increase_capacity
S008,1/1/2025 9:00,76.55203777,103,5.790522689,11.47418525,-94.15544258,-96.89351629,2.484403319,FALSE,0,28.50490094,increase_capacity
S007,1/2/2025 22:00,81.98150865,91,10.47801718,13.16612227,-88.37509976,-99.86602319,3.348486519,FALSE,1,16.73408459,increase_capacity
S002,1/1/2025 22:00,66.3213252,98,8.931658551,12.41808464,-90.17778095,-112.4666,4.586453907,FALSE,0,10.89319476,no_change
S004,1/1/2025 17:00,43.12107462,43,5.825142188,11.08441832,-88.23754357,-105.0680715,3.990441337,FALSE,0,28.72768784,no_change
S009,1/3/2025 1:00,84.44518331,99,9.488058067,15.23881752,-88.77236509,-103.0187049,1.965129157,FALSE,0,15.52192423,increase_capacity
S003,1/2/2025 3:00,33.94037427,37,3.897711924,6.742140614,-86.84026893,-92.40721308,1.568194792,FALSE,1,22.01178722,no_change
S007,1/2/2025 6:00,8.648709652,9,0.906588668,1.765056589,-91.03043731,-90.01439907,1.148418029,TRUE,0,20.36126652,no_change
S010,1/1/2025 14:00,50.85341139,62,3.650853817,6.822491266,-94.11276475,-96.76983584,1.987303973,FALSE,0,18.58530607,no_change
S003,1/1/2025 15:00,79.20498668,86,3.214487446,5.153785071,-96.60750691,-96.82124,4.308335826,FALSE,0,24.95224718,increase_capacity
S010,1/2/2025 14:00,12.71187664,14,0.629806593,0.967648999,-94.87350702,-105.7054863,1.535948244,TRUE,0,16.32992183,no_change
S004,1/1/2025 9:00,18.88181329,20,2.319076482,3.525284481,-87.64040282,-93.62666029,0.973609714,TRUE,0,26.0717621,no_change
S005,1/1/2025 11:00,85.73514776,86,7.350523869,10.38250471,-92.25470423,-107.8150724,5.128477935,FALSE,0,11.2088164,increase_capacity
S009,1/1/2025 22:00,54.93722611,66,2.736642394,4.810254229,-95.73618201,-107.8805933,2.143346658,FALSE,0,17.1223963,no_change
S006,1/1/2025 10:00,47.00201326,65,6.628011372,9.863901279,-90.3358648,-98.64048877,3.563288428,FALSE,1,17.34640471,no_change
S010,1/1/2025 15:00,36.5985591,48,6.523635972,12.55712095,-88.50841217,-93.60358303,2.007272759,FALSE,1,22.12795579,no_change
S008,1/1/2025 12:00,28.62164012,31,3.573361283,4.444047271,-87.6559931,-102.8045908,2.302145878,TRUE,0,21.4330841,reduce_energy
S009,1/1/2025 15:00,32.68318918,40,1.860777846,2.601367372,-94.62871469,-104.3322978,1.432666146,FALSE,0,24.25163405,no_change
S006,1/2/2025 13:00,70.21309001,103,16.00948276,28.89986589,-83.92166543,-103.1035843,4.47374667,FALSE,0,14.89275568,increase_capacity
S010,1/1/2025 20:00,44.03555815,54,8.588087282,11.98920423,-81.68564464,-107.4170875,4.048448538,FALSE,1,17.55081252,no_change
S010,1/1/2025 9:00,16.88337958,17,1.004119163,1.470998978,-94.91733733,-89.50470221,1.627228608,TRUE,3,23.00571331,no_change
S002,1/1/2025 15:00,93.50359423,117,11.30366466,15.80336293,-89.43862913,-95.4048789,3.38577009,FALSE,0,23.48901421,increase_capacity
S005,1/1/2025 18:00,57.8780089,67,6.08436719,9.452070677,-88.82902084,-105.0614427,2.2803691,FALSE,0,16.01580329,no_change
S010,1/1/2025 19:00,76.42174374,110,10.73480704,15.86129352,-91.18349888,-110.7604063,2.027899613,FALSE,1,12.95485767,increase_capacity
S004,1/1/2025 5:00,61.60963626,71,5.44711607,9.958220397,-93.60498166,-99.96854281,4.108433243,FALSE,0,20.93632912,no_change
S010,1/1/2025 0:00,13.49891106,16,0.5,0.918593253,-98.28885584,-95.20933317,1.247025574,TRUE,0,30.21428739,no_change
S002,1/1/2025 4:00,27.30791906,27,2.3788477,3.571283639,-92.18297381,-95.04915192,1.017222244,TRUE,0,18.11271144,no_change
S001,1/2/2025 22:00,73.93019548,81,5.559618838,6.886693006,-92.7784819,-97.44886034,4.826613129,FALSE,0,23.15181006,increase_capacity
S007,1/1/2025 22:00,47.33886514,58,2.609989754,4.019690976,-94.66097439,-90.68888039,3.593914381,FALSE,1,21.70052236,no_change
S009,1/1/2025 1:00,31.30911766,38,1.009949096,1.826666561,-97.44987293,-106.5561089,1.424848411,FALSE,0,12.60618351,no_change
S008,1/3/2025 1:00,39.18576859,48,5.568770025,10.77669695,-87.7961201,-108.7331273,3.855640164,FALSE,0,19.50139932,no_change
S007,1/1/2025 2:00,14.20709716,21,3.315066991,6.266757748,-80.84137422,-109.6312543,0.918697818,TRUE,0,18.15471306,no_change
S001,1/1/2025 5:00,56.18974628,62,0.5,0.970554516,-99.45413448,-108.5214682,2.58561591,FALSE,0,17.16968418,no_change
S006,1/2/2025 9:00,93.56544979,124,29.39268683,58.15349043,-79.27574048,-98.85229029,2.773897674,FALSE,0,13.56129058,increase_capacity
S002,1/1/2025 5:00,11.21671054,13,1.179478638,2.059808128,-91.74676702,-98.57223929,1.66243008,TRUE,0,25.52032334,no_change
S002,1/1/2025 6:00,8.341828742,12,2.173490761,3.275085996,-81.06545683,-91.64785165,0.855411585,TRUE,2,19.75512793,no_change
S008,1/1/2025 22:00,49.14237529,60,3.973161121,5.585834969,-93.96880248,-97.07043156,1.810186878,FALSE,0,29.93195032,no_change
S002,1/2/2025 12:00,50.55852742,68,5.653283565,8.418804684,-89.6710031,-113.1910741,3.019818084,FALSE,0,24.71044159,no_change
S010,1/1/2025 23:00,92.24096383,136,17.56251874,29.78830779,-88.08392192,-95.3340637,4.812515994,FALSE,0,29.87231794,increase_capacity
S008,1/2/2025 15:00,54.54763987,76,9.382865575,12.54027601,-86.16378725,-95.23994183,3.569501768,FALSE,0,25.17318608,no_change
S005,1/2/2025 1:00,51.40375967,61,4.869196315,8.697727438,-91.62092768,-99.85966424,3.088175,FALSE,0,28.88276957,no_change
S002,1/1/2025 13:00,59.10201752,74,12.53876739,18.016164,-85.57651808,-107.5241896,2.019675581,FALSE,0,9.939638181,no_change
S002,1/1/2025 23:00,73.28971582,96,16.7281976,21.36460272,-83.77336696,-105.6066774,4.019124402,FALSE,0,22.48820646,increase_capacity
S002,1/2/2025 14:00,18.62772087,19,1.875155286,3.670382241,-90.28438475,-108.9516041,0.719743478,TRUE,0,13.63265377,no_change
S009,1/2/2025 8:00,16.29193336,18,1.646800169,2.961086789,-90.6008272,-120.6629773,1.93885294,TRUE,0,10.12610246,no_change
S008,1/2/2025 19:00,44.54163339,58,4.664283323,7.595061268,-90.0474166,-99.49377905,3.273126119,FALSE,0,28.41761087,no_change
S008,1/1/2025 19:00,38.88966531,53,5.286343881,7.695870962,-87.60579139,-92.50017592,2.733097402,FALSE,0,20.68896828,no_change
S010,1/2/2025 11:00,78.77431073,93,11.45662093,15.69249182,-85.58719346,-97.10818593,4.372997342,FALSE,0,29.73209652,increase_capacity
S008,1/1/2025 5:00,15.55680171,19,1.141558158,1.483257513,-93.10425397,-103.4030406,1.613515669,TRUE,0,20.23826361,no_change
S010,1/3/2025 0:00,66.76242784,91,11.5739647,22.7306298,-85.38169263,-104.6524361,4.219391799,FALSE,0,15.95969825,no_change
S002,1/1/2025 14:00,51.39536541,67,6.876969155,13.40192124,-89.8319509,-91.02111222,3.789215816,FALSE,2,27.1873585,no_change
S006,1/2/2025 2:00,89.14337987,98,8.04389533,13.72631427,-90.07661252,-110.525802,3.564073917,FALSE,0,23.67868644,increase_capacity
S002,1/1/2025 19:00,54.59997216,70,4.163203954,7.846829132,-93.57397762,-100.741705,2.510997764,FALSE,0,17.42079715,no_change
S003,1/2/2025 8:00,12.70064354,16,1.75220025,2.134060869,-88.89502506,-100.1584167,1.325124204,TRUE,0,22.65055867,no_change
S005,1/2/2025 23:00,65.86351242,79,4.010785188,7.96422207,-95.26979989,-103.3110321,2.835489025,FALSE,0,18.46184838,no_change
S009,1/1/2025 0:00,12.9875139,16,0.830117606,1.146257073,-94.46243395,-108.7200272,1.583943125,TRUE,0,18.6360766,no_change
S008,1/1/2025 20:00,65.08709441,93,7.467152794,12.75436693,-91.56513948,-100.5442225,1.742735149,FALSE,0,22.19220543,no_change
S007,1/1/2025 11:00,84.10945348,111,11.03072432,14.04416621,-90.34538312,-89.57913995,2.232247328,FALSE,2,17.26749485,increase_capacity
S004,1/2/2025 18:00,16.73210158,20,1.784698184,3.446057271,-89.71070736,-91.20356101,0.971861929,TRUE,1,16.26326868,no_change
S005,1/1/2025 3:00,87.0275773,128,13.45128099,20.3362032,-91.22579904,-103.9060967,5.445633801,FALSE,0,18.00122912,increase_capacity
S004,1/2/2025 19:00,7.071813202,7,0.867156583,1.060823872,-85.1107,-99.10755218,0.744739142,TRUE,1,22.78570711,no_change
S005,1/1/2025 9:00,89.0969188,114,19.94816483,27.71546838,-83.98669994,-90.51641913,4.06391819,FALSE,0,19.64225679,increase_capacity
S004,1/2/2025 13:00,81.39702136,120,18.055099,35.94460475,-83.71397173,-104.0225567,5.23548332,FALSE,0,20.54628669,increase_capacity
S004,1/1/2025 16:00,6.254363384,8,0.5,0.87885339,-96.67138568,-105.4745125,1.13747124,TRUE,0,9.785259438,no_change
S003,1/2/2025 23:00,74.59622857,100,12.41513868,19.39300925,-89.45514493,-100.8919155,4.19568522,FALSE,0,16.36875275,increase_capacity
S007,1/2/2025 17:00,9.466262842,12,0.856719943,1.09593514,-93.67677469,-97.7085141,0.928681269,TRUE,0,20.88075361,no_change
S009,1/1/2025 5:00,63.82913531,87,8.558926751,15.90487782,-89.00228284,-99.66438116,4.236268024,FALSE,0,10.44503766,no_change
S007,1/1/2025 10:00,19.28338085,27,2.974325586,5.605790077,-87.4488315,-103.5361409,0.80466428,TRUE,0,9.501703662,no_change
S003,1/2/2025 22:00,88.26952703,97,11.04863735,19.10908117,-86.74940556,-96.27890993,5.149792832,FALSE,0,21.73235328,increase_capacity
S007,1/1/2025 0:00,79.04673073,82,7.246845845,8.712697762,-90.25110875,-92.37273814,4.550725603,FALSE,1,12.33714245,increase_capacity
S004,1/1/2025 22:00,72.34780033,73,10.4443965,16.15015075,-84.18741941,-100.4083713,4.074236676,FALSE,0,26.99128393,increase_capacity
S005,1/2/2025 21:00,25.73987852,30,2.095434365,3.542840172,-94.16526828,-98.87288752,1.797632446,TRUE,0,19.06783598,no_change
S009,1/1/2025 13:00,75.45823166,81,3.486660703,6.645092452,-95.7792256,-91.76716668,3.063145153,FALSE,0,16.44458165,increase_capacity
S005,1/2/2025 18:00,87.20048401,93,12.51914491,15.57517743,-87.65289336,-104.330403,5.143451151,FALSE,0,13.60917666,increase_capacity
S007,1/1/2025 20:00,42.1617743,46,3.621140882,4.704994597,-91.698761,-95.84832516,1.930379024,FALSE,0,20.10077832,no_change
S003,1/2/2025 11:00,82.67842192,84,14.34949001,22.11547716,-85.1496205,-97.79425106,3.403015311,FALSE,0,24.12533971,increase_capacity
S006,1/2/2025 21:00,42.54415322,52,6.5078581,10.28232751,-87.42174668,-97.94669213,4.233253309,FALSE,0,23.49377771,no_change
S002,1/1/2025 18:00,53.61698195,55,4.063461569,5.88460295,-93.02448567,-108.5854032,2.398051158,FALSE,0,21.59501106,no_change
S005,1/1/2025 14:00,5.589294229,6,0.5,0.676494058,-100.1217788,-100.0169128,1.62530023,TRUE,0,23.7749563,no_change
S009,1/1/2025 2:00,11.75066436,13,0.96846486,1.92898109,-93.30826299,-96.09766296,1.413219611,TRUE,0,28.49810551,no_change
S001,1/2/2025 7:00,16.33345339,18,1.414164151,1.751209353,-92.47922601,-81.56713161,1.967485133,TRUE,3,20.4821187,no_change
S008,1/2/2025 4:00,43.78252592,60,5.408524087,8.221737092,-89.23027378,-101.4189748,2.200251121,FALSE,0,14.73289767,no_change
S005,1/1/2025 12:00,69.54438991,83,7.483446994,9.826095339,-90.28025259,-105.9389061,3.048553756,FALSE,0,11.33115682,no_change
S010,1/1/2025 6:00,74.7957457,76,7.160749753,12.57591783,-90.21766427,-96.70356495,4.942029442,FALSE,0,24.82408121,increase_capacity
S004,1/2/2025 14:00,94.45488977,123,14.94202478,18.03724976,-89.0178586,-92.93307423,3.327196885,FALSE,1,23.58401693,increase_capacity
S002,1/2/2025 10:00,25.36268043,34,0.5,0.794519111,-100.6154431,-94.61905245,1.110247577,TRUE,0,25.74845552,no_change
S007,1/2/2025 9:00,92.10587086,114,7.646720865,12.2018593,-92.91202458,-98.7810158,2.500809476,FALSE,0,24.86242731,increase_capacity
S010,1/3/2025 1:00,35.46150521,43,6.854811027,12.60552154,-83.02597421,-97.76564707,1.381065559,FALSE,0,24.87464784,no_change
S009,1/2/2025 3:00,86.39002195,103,13.80752281,17.86895336,-83.71538921,-106.9004579,4.426729389,FALSE,0,19.24753535,increase_capacity
S003,1/1/2025 3:00,81.92327119,92,5.570341592,10.60640006,-93.75351455,-100.5728127,2.693291343,FALSE,0,22.67822117,increase_capacity
S010,1/1/2025 4:00,93.24017554,121,11.26784921,19.90741125,-90.307619,-103.5073366,2.796536416,FALSE,0,29.09505327,increase_capacity
S003,1/1/2025 17:00,5.172811932,5,0.5,0.679587681,-96.04697179,-107.6048061,1.531614576,TRUE,0,24.82698985,no_change
S004,1/3/2025 0:00,81.65230679,98,14.95085403,19.44632874,-86.9688929,-101.9163426,3.829568021,FALSE,0,19.07309816,increase_capacity
S001,1/2/2025 9:00,51.6862499,66,5.821346078,8.393911205,-92.13505815,-104.1573608,2.653290221,FALSE,0,17.28652249,no_change
S009,1/2/2025 7:00,23.2757813,30,2.589243628,4.138912543,-90.05732914,-101.8961745,1.138454503,TRUE,0,25.09853344,no_change
S005,1/2/2025 12:00,52.04470464,74,9.784868993,17.65433196,-84.50242406,-106.0552617,3.44784535,FALSE,1,15.57334283,no_change
S002,1/1/2025 16:00,32.97501239,35,1.41424763,2.113211196,-96.32685491,-98.44561846,2.421345285,FALSE,0,17.15647828,no_change
S001,1/2/2025 15:00,18.5499776,18,1.231964298,1.666653226,-93.52684512,-95.68277139,1.324737215,TRUE,1,21.67560525,no_change
S009,1/2/2025 6:00,76.50141837,92,15.5248864,23.38268491,-84.6006979,-105.7885828,4.928315067,FALSE,0,9.36171363,increase_capacity
S007,1/2/2025 23:00,20.0771516,23,1.273536109,1.765140277,-93.3582446,-103.2242835,0.908804861,TRUE,0,23.2800398,no_change
S002,1/1/2025 0:00,37.34623673,51,5.055061159,9.800735211,-91.39540846,-94.1301808,2.847850871,FALSE,0,23.08877896,no_change
S009,1/1/2025 4:00,11.82240917,16,1.174497889,1.605430833,-93.7262448,-104.345087,1.380251445,TRUE,0,26.85857203,no_change
S006,1/1/2025 8:00,82.36327565,96,14.87968374,24.8087728,-85.92377743,-93.45115563,2.935304438,FALSE,0,20.67612344,increase_capacity
S002,1/2/2025 17:00,86.91479424,106,4.472886952,6.847852196,-95.70820114,-103.0039399,4.316296082,FALSE,0,21.76026244,increase_capacity
S004,1/1/2025 15:00,66.6978971,86,11.54511176,20.16882403,-88.51859354,-98.0613907,3.137816918,FALSE,0,10.60158732,no_change
S008,1/2/2025 1:00,19.37490092,21,2.491863674,4.293950617,-86.73277236,-100.4814623,1.082812608,TRUE,0,22.48465864,no_change
S007,1/2/2025 0:00,19.98957844,29,0.765183208,1.293345975,-96.70826938,-98.67087333,2.018486129,TRUE,0,25.89809413,reduce_energy
S004,1/1/2025 2:00,65.5460447,94,16.85368187,27.76919916,-84.0599638,-99.21243296,1.683218404,FALSE,0,29.9783917,no_change
S006,1/1/2025 1:00,27.9579129,41,3.430532662,6.685351164,-92.2166814,-100.8964788,2.125137384,TRUE,0,16.21723796,reduce_energy
S002,1/2/2025 7:00,84.58233342,84,7.76097748,15.04476697,-92.21537879,-96.22674105,3.691933867,FALSE,0,29.12107038,increase_capacity
S003,1/2/2025 1:00,63.73055929,79,11.79545661,14.26265538,-86.36859714,-94.0590195,2.42769879,FALSE,2,30.51699218,no_change
S008,1/1/2025 17:00,70.70156488,91,16.12446273,24.4036813,-84.08233188,-98.22086115,4.192306663,FALSE,0,23.61452073,increase_capacity
S006,1/2/2025 18:00,5.429523924,8,1.454580541,2.400884792,-82.1841695,-96.1779548,0.733101957,TRUE,0,25.80725962,no_change
S005,1/2/2025 9:00,56.46162285,61,6.117426615,10.33667721,-90.24886131,-107.4090939,3.786040327,FALSE,0,24.67261597,no_change
S006,1/2/2025 11:00,28.84485259,36,3.801808627,5.849052946,-89.37336296,-110.4778501,1.060393451,TRUE,0,12.21100757,no_change
S005,1/1/2025 21:00,40.59159231,53,2.416444854,4.471751202,-95.1283623,-110.6734912,2.708605603,FALSE,0,17.84524671,no_change
S002,1/1/2025 12:00,26.39062605,31,3.02872212,5.394784569,-89.02688022,-101.3480824,1.709696237,TRUE,0,25.02693037,no_change
S002,1/2/2025 18:00,75.49461414,89,6.673391005,11.14345661,-93.16798184,-107.5327623,2.240727744,FALSE,0,9.233342818,increase_capacity
S003,1/1/2025 22:00,50.10321192,72,7.898334955,10.22534457,-86.50187229,-90.23690985,1.909339556,FALSE,2,15.96935492,no_change
S002,1/1/2025 8:00,82.76818928,114,17.41488098,29.24701666,-86.4227698,-104.5167965,5.353162966,FALSE,0,17.23710709,increase_capacity
S003,1/1/2025 5:00,16.23932387,16,0.536300043,0.683149488,-95.82595162,-100.1671655,0.969738483,TRUE,1,24.13613621,no_change
S002,1/1/2025 1:00,59.25133183,68,9.610592153,18.69487838,-85.64216776,-110.125963,2.915586647,FALSE,0,8.127857229,no_change
S001,1/1/2025 1:00,17.18953122,21,1.941665851,3.480306729,-90.84550661,-107.1555898,0.986881391,TRUE,0,21.22459912,no_change
S004,1/2/2025 5:00,17.97223097,22,4.000550664,7.508421557,-83.43945051,-101.1850243,1.253285832,TRUE,0,25.26495892,no_change
S008,1/2/2025 21:00,53.33733764,53,4.622269889,7.087662218,-92.64664255,-90.28572178,3.342902827,FALSE,0,28.54791139,no_change
S003,1/2/2025 13:00,6.198063803,6,0.5,0.853248434,-94.78938966,-103.9577643,1.287565966,TRUE,0,27.30128714,no_change
S003,1/2/2025 0:00,20.61144906,23,1.605763054,2.201739277,-93.76729048,-103.1196236,1.271629959,TRUE,0,14.58954566,no_change
S003,1/1/2025 10:00,64.40905067,96,7.139875669,14.15042187,-91.65531604,-98.2855185,3.196650233,FALSE,0,29.78200818,no_change
S003,1/2/2025 9:00,51.12379595,70,3.979673944,5.285949813,-94.11680923,-116.2780803,1.975051233,FALSE,0,7.803592159,no_change
S009,1/1/2025 12:00,26.0662846,34,1.551734851,2.674795049,-95.32372749,-91.98864417,1.767941337,TRUE,1,19.63431518,no_change
S003,1/1/2025 9:00,16.64019544,21,2.20061515,3.100976601,-90.63709614,-102.0208592,1.793636435,TRUE,0,19.79754194,no_change
S008,1/2/2025 9:00,38.82712442,55,5.431707128,8.117641719,-90.97596808,-100.4971309,1.914386947,FALSE,1,11.9507197,no_change
S001,1/2/2025 3:00,13.74691959,16,1.433492578,1.796249305,-89.65759686,-100.6142376,1.216557841,TRUE,0,18.34927895,no_change
S001,1/1/2025 15:00,14.77587289,17,1.791657336,3.444246249,-89.14711724,-97.47804299,1.684609825,TRUE,0,29.72034852,no_change
S009,1/2/2025 14:00,64.2973538,73,2.073304218,3.296251339,-96.73270564,-93.49750476,2.253762723,FALSE,1,13.51757723,no_change
S006,1/2/2025 4:00,24.45487279,31,3.50202046,5.404415666,-87.43007201,-99.46596379,2.200159413,TRUE,1,15.80949196,reduce_energy
S003,1/2/2025 12:00,78.25810499,91,16.26650423,22.44030027,-79.89978417,-106.0074967,4.062118289,FALSE,0,22.38373823,increase_capacity
S004,1/1/2025 14:00,75.35233159,90,8.160109222,14.29292683,-89.81352685,-95.76913492,2.687073751,FALSE,1,20.25479816,increase_capacity
S010,1/2/2025 21:00,86.07183577,101,2.288010463,3.946820209,-97.47218773,-92.07902224,5.20886022,FALSE,1,12.14243674,increase_capacity
S004,1/1/2025 12:00,92.91278395,108,8.854979506,11.26932747,-91.14771756,-106.828762,3.715926332,FALSE,0,14.84309921,increase_capacity
S003,1/1/2025 21:00,72.46775821,102,9.779675157,13.89035796,-89.4406941,-105.899637,4.849336126,FALSE,0,14.48057537,increase_capacity
S004,1/1/2025 10:00,43.28902545,55,3.541764937,6.7860864,-94.18516573,-110.3198741,2.299571177,FALSE,2,18.79592997,no_change
S008,1/2/2025 2:00,67.99248847,95,7.452225892,11.24751556,-90.75572501,-105.4305554,1.843677414,FALSE,1,20.94167573,no_change
S009,1/1/2025 8:00,30.03135675,36,1.762253855,3.448141392,-94.18090434,-94.73909056,2.174037899,FALSE,0,13.27016405,no_change
S007,1/2/2025 13:00,5.462725246,5,0.5,0.687670714,-91.78311487,-94.37330552,0.869364918,TRUE,0,12.05825472,no_change
S004,1/1/2025 1:00,31.00861798,39,5.951064792,8.77004845,-87.26800897,-95.63740624,3.163669828,FALSE,0,15.61564009,no_change
S008,1/3/2025 0:00,18.27798471,24,3.734616944,6.636968187,-86.06060899,-88.40772476,1.682356861,TRUE,1,24.03998868,no_change
S005,1/1/2025 15:00,9.85457958,12,1.798748341,2.584194639,-81.39968779,-105.2573618,1.62722167,TRUE,1,27.8718083,no_change
S003,1/1/2025 7:00,69.92496831,86,13.98508168,27.31475957,-85.12255696,-103.0791429,3.50222014,FALSE,1,21.76626643,no_change
S003,1/2/2025 19:00,8.512989094,10,1.654119953,2.026002926,-82.44497811,-99.91771768,0.974908099,TRUE,0,18.50244347,no_change
S004,1/2/2025 4:00,27.84135259,29,5.585693911,8.245600094,-80.78410037,-94.42656267,1.833313431,TRUE,1,25.09987129,no_change
S008,1/1/2025 1:00,19.94795916,29,3.470839206,6.218546817,-89.06166844,-94.99896929,1.67185207,TRUE,1,16.33594732,no_change
S005,1/2/2025 14:00,44.66063068,51,5.98773361,7.981827415,-86.79750901,-101.5049818,2.827475542,FALSE,1,14.50028526,no_change
S009,1/2/2025 15:00,28.46432696,31,4.629015419,6.684032941,-85.89476916,-103.1151717,1.816117827,TRUE,0,20.28355769,no_change
S006,1/1/2025 7:00,9.79710919,13,0.931414257,1.425865545,-91.15565936,-98.04558999,0.879272353,TRUE,1,26.34738089,no_change
S006,1/2/2025 8:00,88.38417572,108,11.9528651,18.60495984,-90.75859574,-97.44788182,2.381729219,FALSE,0,19.71729459,increase_capacity
S006,1/1/2025 11:00,43.91957445,55,7.566394723,12.87804546,-88.22420139,-109.2409182,2.799310264,FALSE,0,11.35675797,no_change
S008,1/2/2025 8:00,83.75741224,94,4.827868514,8.899693832,-95.5342665,-103.7091537,5.260351133,FALSE,0,11.08598341,increase_capacity
S003,1/1/2025 4:00,88.12609821,101,6.716123195,11.08532108,-94.08452738,-88.28593183,5.514828509,FALSE,1,12.81794599,increase_capacity
S006,1/1/2025 4:00,19.19343219,24,1.480171097,1.993234428,-92.51111432,-110.915545,1.738691764,TRUE,0,10.75291714,no_change
S008,1/2/2025 12:00,15.60375121,15,2.23100872,4.364019453,-87.23488415,-101.3148611,1.126022723,TRUE,1,20.58664117,no_change
S003,1/2/2025 4:00,76.44995874,96,11.27130766,13.62399516,-88.81606846,-112.9876499,3.43708266,FALSE,0,18.70802056,increase_capacity
S006,1/1/2025 19:00,18.66966795,25,0.914894919,1.746592925,-95.84513544,-109.6757855,1.889360163,TRUE,0,12.10718524,no_change
S005,1/1/2025 17:00,32.30039818,42,2.782949907,4.244744132,-92.34610549,-101.4758714,1.85605964,FALSE,0,13.64630469,no_change
S001,1/2/2025 8:00,14.15635479,17,2.341488778,2.904091938,-88.01746234,-94.49081086,0.914019427,TRUE,1,27.33904255,no_change
S003,1/2/2025 6:00,83.84015838,83,4.922149126,8.312080753,-93.65760053,-96.21918949,2.671923709,FALSE,1,18.59945505,increase_capacity
S007,1/3/2025 0:00,83.79696992,93,4.840496891,7.169526152,-94.25080854,-94.35542577,3.551572081,FALSE,1,15.96815403,increase_capacity
S010,1/1/2025 1:00,20.12628558,22,2.162522073,3.206084175,-90.39809909,-98.53221503,1.59136611,TRUE,1,19.40141948,no_change
S003,1/1/2025 16:00,94.98473515,116,10.09816779,16.0967849,-90.87242119,-95.14523705,5.672531694,FALSE,2,29.94504526,increase_capacity
S009,1/2/2025 5:00,84.80182919,125,7.102837432,13.40878894,-93.81969198,-113.3034119,4.065174009,FALSE,0,22.1049262,increase_capacity
